storeid,storename,date,latitude,longitude,qty_notes,score
MEGASUPER13,MEGASUPER,2015-04-16T12:04:00Z,9.92577,-84.0406,1,0.614294626750052
MEGASUPER13,MEGASUPER,2015-04-17T01:04:00Z,9.92577,-84.0406,3,-0.29296115009735
MEGASUPER13,MEGASUPER,2015-04-17T03:04:00Z,9.92577,-84.0406,5,-0.210256111063063
MEGASUPER13,MEGASUPER,2015-04-17T04:04:00Z,9.92577,-84.0406,1,-0.0485989926382899
MEGASUPER13,MEGASUPER,2015-04-17T05:04:00Z,9.92577,-84.0406,4,-0.152433394221589
MEGASUPER13,MEGASUPER,2015-04-17T06:04:00Z,9.92577,-84.0406,1,0.472461805678904
MEGASUPER13,MEGASUPER,2015-04-17T07:04:00Z,9.92577,-84.0406,2,0.301414632704109
MEGASUPER13,MEGASUPER,2015-04-17T08:04:00Z,9.92577,-84.0406,2,0.252769814804196
MEGASUPER13,MEGASUPER,2015-04-17T10:04:00Z,9.92577,-84.0406,7,0.0268081727304629
MEGASUPER13,MEGASUPER,2015-04-17T12:04:00Z,9.92577,-84.0406,6,0.148448125769695
MEGASUPER13,MEGASUPER,2015-04-18T01:04:00Z,9.92577,-84.0406,1,0.0734399622306228
MEGASUPER13,MEGASUPER,2015-04-18T02:04:00Z,9.92577,-84.0406,3,-0.280809571656088
MEGASUPER13,MEGASUPER,2015-04-18T03:04:00Z,9.92577,-84.0406,2,0.626507541164756
MEGASUPER13,MEGASUPER,2015-04-18T04:04:00Z,9.92577,-84.0406,2,0.1367805483751
MEGASUPER13,MEGASUPER,2015-04-18T05:04:00Z,9.92577,-84.0406,2,0.0474016084335744
MEGASUPER13,MEGASUPER,2015-04-18T06:04:00Z,9.92577,-84.0406,2,0.162587776314467
MEGASUPER13,MEGASUPER,2015-04-18T07:04:00Z,9.92577,-84.0406,1,-0.75533062312752
MEGASUPER13,MEGASUPER,2015-04-18T09:04:00Z,9.92577,-84.0406,5,-0.0536165902391076
MEGASUPER13,MEGASUPER,2015-04-18T11:04:00Z,9.92577,-84.0406,3,-0.184727921771506
MEGASUPER13,MEGASUPER,2015-04-18T12:04:00Z,9.92577,-84.0406,1,-0.000343470834195614
MEGASUPER13,MEGASUPER,2015-04-19T01:04:00Z,9.92577,-84.0406,1,0.0539068784564734
MEGASUPER13,MEGASUPER,2015-04-19T03:04:00Z,9.92577,-84.0406,3,0.0252699861302972
MEGASUPER13,MEGASUPER,2015-04-19T04:04:00Z,9.92577,-84.0406,2,-0.0703048338182271
MEGASUPER13,MEGASUPER,2015-04-19T05:04:00Z,9.92577,-84.0406,2,0.166554321534932
MEGASUPER13,MEGASUPER,2015-04-19T06:04:00Z,9.92577,-84.0406,2,0.244387121871114
MEGASUPER13,MEGASUPER,2015-04-19T08:04:00Z,9.92577,-84.0406,2,0.637818526476622
MEGASUPER13,MEGASUPER,2015-04-19T09:04:00Z,9.92577,-84.0406,4,-0.179429205600172
MEGASUPER13,MEGASUPER,2015-04-19T10:04:00Z,9.92577,-84.0406,1,0.710643274709582
MEGASUPER13,MEGASUPER,2015-04-19T11:04:00Z,9.92577,-84.0406,1,-0.233462047763169
MEGASUPER13,MEGASUPER,2015-04-20T01:04:00Z,9.92577,-84.0406,4,-0.296577281085774
MEGASUPER13,MEGASUPER,2015-04-20T02:04:00Z,9.92577,-84.0406,2,0.513766553718597
MEGASUPER13,MEGASUPER,2015-04-20T03:04:00Z,9.92577,-84.0406,5,0.114769855327904
MEGASUPER13,MEGASUPER,2015-04-20T04:04:00Z,9.92577,-84.0406,4,-0.260126820066944
MEGASUPER13,MEGASUPER,2015-04-20T06:04:00Z,9.92577,-84.0406,6,0.10650200691695
MEGASUPER13,MEGASUPER,2015-04-20T07:04:00Z,9.92577,-84.0406,3,0.181849766522646
MEGASUPER13,MEGASUPER,2015-04-20T08:04:00Z,9.92577,-84.0406,4,0.0186452558264136
MEGASUPER13,MEGASUPER,2015-04-20T10:04:00Z,9.92577,-84.0406,2,0.539567930158228
MEGASUPER13,MEGASUPER,2015-04-20T12:04:00Z,9.92577,-84.0406,2,0.757290200795978
MEGASUPER13,MEGASUPER,2015-04-21T02:04:00Z,9.92577,-84.0406,4,0.12746556266211
MEGASUPER13,MEGASUPER,2015-04-21T03:04:00Z,9.92577,-84.0406,3,-0.474048378566901
MEGASUPER13,MEGASUPER,2015-04-21T04:04:00Z,9.92577,-84.0406,1,-0.467572273686528
MEGASUPER13,MEGASUPER,2015-04-21T05:04:00Z,9.92577,-84.0406,5,-0.170512597262859
MEGASUPER13,MEGASUPER,2015-04-21T07:04:00Z,9.92577,-84.0406,5,-0.494108572602272
MEGASUPER13,MEGASUPER,2015-04-21T08:04:00Z,9.92577,-84.0406,4,-0.261794922174886
MEGASUPER13,MEGASUPER,2015-04-21T09:04:00Z,9.92577,-84.0406,3,-0.558441839801768
MEGASUPER13,MEGASUPER,2015-04-21T11:04:00Z,9.92577,-84.0406,3,-0.30373009853065
MEGASUPER13,MEGASUPER,2015-04-21T12:04:00Z,9.92577,-84.0406,1,0.281865043565631
MEGASUPER13,MEGASUPER,2015-04-22T01:04:00Z,9.92577,-84.0406,1,-0.354477694258094
MEGASUPER13,MEGASUPER,2015-04-22T02:04:00Z,9.92577,-84.0406,2,0.22064062487334
MEGASUPER13,MEGASUPER,2015-04-22T03:04:00Z,9.92577,-84.0406,3,-0.131334028206766
MEGASUPER13,MEGASUPER,2015-04-22T04:04:00Z,9.92577,-84.0406,3,0.420412394528588
MEGASUPER13,MEGASUPER,2015-04-22T05:04:00Z,9.92577,-84.0406,5,-0.162364087067544
MEGASUPER13,MEGASUPER,2015-04-22T06:04:00Z,9.92577,-84.0406,7,0.449003131661032
MEGASUPER13,MEGASUPER,2015-04-22T07:04:00Z,9.92577,-84.0406,2,0.278669848572463
MEGASUPER13,MEGASUPER,2015-04-22T08:04:00Z,9.92577,-84.0406,3,0.725953271302084
MEGASUPER13,MEGASUPER,2015-04-22T09:04:00Z,9.92577,-84.0406,5,-0.0377055330201983
MEGASUPER13,MEGASUPER,2015-04-22T10:04:00Z,9.92577,-84.0406,1,0.00958108622580767
MEGASUPER13,MEGASUPER,2015-04-22T11:04:00Z,9.92577,-84.0406,2,0.258681236766279
MEGASUPER13,MEGASUPER,2015-04-22T12:04:00Z,9.92577,-84.0406,1,0.509447295218706
MEGASUPER13,MEGASUPER,2015-04-23T01:04:00Z,9.92577,-84.0406,6,-0.0934509146027267
MEGASUPER13,MEGASUPER,2015-04-23T02:04:00Z,9.92577,-84.0406,3,-0.354842569368581
MEGASUPER13,MEGASUPER,2015-04-23T03:04:00Z,9.92577,-84.0406,2,-0.683888991363347
MEGASUPER13,MEGASUPER,2015-04-23T04:04:00Z,9.92577,-84.0406,2,-0.824440479744226
MEGASUPER13,MEGASUPER,2015-04-23T05:04:00Z,9.92577,-84.0406,5,0.05052993260324
MEGASUPER13,MEGASUPER,2015-04-23T06:04:00Z,9.92577,-84.0406,2,-0.706940192263573
MEGASUPER13,MEGASUPER,2015-04-23T07:04:00Z,9.92577,-84.0406,2,0.270772111602128
MEGASUPER13,MEGASUPER,2015-04-23T09:04:00Z,9.92577,-84.0406,5,-0.100727772898972
MEGASUPER13,MEGASUPER,2015-04-23T10:04:00Z,9.92577,-84.0406,2,-0.472364799119532
MEGASUPER13,MEGASUPER,2015-04-24T01:04:00Z,9.92577,-84.0406,4,-0.00596316764131188
MEGASUPER13,MEGASUPER,2015-04-24T03:04:00Z,9.92577,-84.0406,3,0.367680355285605
MEGASUPER13,MEGASUPER,2015-04-24T05:04:00Z,9.92577,-84.0406,2,-0.404712789226323
MEGASUPER13,MEGASUPER,2015-04-24T06:04:00Z,9.92577,-84.0406,4,-0.0454471309203655
MEGASUPER13,MEGASUPER,2015-04-24T07:04:00Z,9.92577,-84.0406,4,0.226896092994139
MEGASUPER13,MEGASUPER,2015-04-24T08:04:00Z,9.92577,-84.0406,1,0.0407279022037983
MEGASUPER13,MEGASUPER,2015-04-24T09:04:00Z,9.92577,-84.0406,5,-0.182740919850767
MEGASUPER13,MEGASUPER,2015-04-24T10:04:00Z,9.92577,-84.0406,5,0.177269986271858
MEGASUPER13,MEGASUPER,2015-04-24T11:04:00Z,9.92577,-84.0406,1,0.00474381539970636
MEGASUPER13,MEGASUPER,2015-04-25T01:04:00Z,9.92577,-84.0406,1,-0.305993920192122
MEGASUPER13,MEGASUPER,2015-04-25T04:04:00Z,9.92577,-84.0406,1,0.126891025342047
MEGASUPER13,MEGASUPER,2015-04-25T06:04:00Z,9.92577,-84.0406,3,0.380617551816006
MEGASUPER13,MEGASUPER,2015-04-25T07:04:00Z,9.92577,-84.0406,1,0.134570884518325
MEGASUPER13,MEGASUPER,2015-04-25T08:04:00Z,9.92577,-84.0406,7,0.0744023683613965
MEGASUPER13,MEGASUPER,2015-04-25T10:04:00Z,9.92577,-84.0406,1,0.192916269414127
MEGASUPER13,MEGASUPER,2015-04-25T11:04:00Z,9.92577,-84.0406,2,0.0564742172136903
MEGASUPER13,MEGASUPER,2015-04-26T01:04:00Z,9.92577,-84.0406,2,-0.683510055299848
MEGASUPER13,MEGASUPER,2015-04-26T04:04:00Z,9.92577,-84.0406,2,-0.890671738889068
MEGASUPER13,MEGASUPER,2015-04-26T05:04:00Z,9.92577,-84.0406,3,0.168933753855526
MEGASUPER13,MEGASUPER,2015-04-26T06:04:00Z,9.92577,-84.0406,2,-0.768826377112418
MEGASUPER13,MEGASUPER,2015-04-26T07:04:00Z,9.92577,-84.0406,5,0.0071367284283042
MEGASUPER13,MEGASUPER,2015-04-26T08:04:00Z,9.92577,-84.0406,1,-0.918589528650045
MEGASUPER13,MEGASUPER,2015-04-26T09:04:00Z,9.92577,-84.0406,2,-0.481117686256766
MEGASUPER13,MEGASUPER,2015-04-26T10:04:00Z,9.92577,-84.0406,1,0.733852364122868
MEGASUPER13,MEGASUPER,2015-04-27T01:04:00Z,9.92577,-84.0406,2,-0.0472758780233562
MEGASUPER13,MEGASUPER,2015-04-27T02:04:00Z,9.92577,-84.0406,1,-0.593520177528262
MEGASUPER13,MEGASUPER,2015-04-27T03:04:00Z,9.92577,-84.0406,7,-0.132329339427607
MEGASUPER13,MEGASUPER,2015-04-27T04:04:00Z,9.92577,-84.0406,1,-0.33061237540096
MEGASUPER13,MEGASUPER,2015-04-27T05:04:00Z,9.92577,-84.0406,2,-0.232515970710665
MEGASUPER13,MEGASUPER,2015-04-27T06:04:00Z,9.92577,-84.0406,3,0.568014512459437
MEGASUPER13,MEGASUPER,2015-04-27T07:04:00Z,9.92577,-84.0406,3,-0.146432854856054
MEGASUPER13,MEGASUPER,2015-04-27T08:04:00Z,9.92577,-84.0406,4,-0.023794773966074
MEGASUPER13,MEGASUPER,2015-04-27T09:04:00Z,9.92577,-84.0406,2,-0.844675525091588
MEGASUPER13,MEGASUPER,2015-04-27T10:04:00Z,9.92577,-84.0406,4,0.484891631407663
MEGASUPER13,MEGASUPER,2015-04-27T11:04:00Z,9.92577,-84.0406,1,-0.904708253219724
MEGASUPER13,MEGASUPER,2015-04-27T12:04:00Z,9.92577,-84.0406,2,-0.166456202045083
MEGASUPER13,MEGASUPER,2015-04-28T01:04:00Z,9.92577,-84.0406,3,0.702400888937215
MEGASUPER13,MEGASUPER,2015-04-28T02:04:00Z,9.92577,-84.0406,4,-0.178248892538249
MEGASUPER13,MEGASUPER,2015-04-28T03:04:00Z,9.92577,-84.0406,1,-0.553594106808305
MEGASUPER13,MEGASUPER,2015-04-28T04:04:00Z,9.92577,-84.0406,3,-0.463821400267382
MEGASUPER13,MEGASUPER,2015-04-28T05:04:00Z,9.92577,-84.0406,2,-0.474051028490067
MEGASUPER13,MEGASUPER,2015-04-28T08:04:00Z,9.92577,-84.0406,1,0.0246137548238039
MEGASUPER13,MEGASUPER,2015-04-28T09:04:00Z,9.92577,-84.0406,4,-0.293861478567123
MEGASUPER13,MEGASUPER,2015-04-28T10:04:00Z,9.92577,-84.0406,2,-0.376286081969738
MEGASUPER13,MEGASUPER,2015-04-28T11:04:00Z,9.92577,-84.0406,3,0.0931426845490932
MEGASUPER13,MEGASUPER,2015-04-28T12:04:00Z,9.92577,-84.0406,1,-0.64286126755178
MEGASUPER13,MEGASUPER,2015-04-29T02:04:00Z,9.92577,-84.0406,3,-0.186488931067288
MEGASUPER13,MEGASUPER,2015-04-29T03:04:00Z,9.92577,-84.0406,2,0.436361177824438
MEGASUPER13,MEGASUPER,2015-04-29T04:04:00Z,9.92577,-84.0406,1,-0.647781425155699
MEGASUPER13,MEGASUPER,2015-04-29T05:04:00Z,9.92577,-84.0406,3,0.156562845533093
MEGASUPER13,MEGASUPER,2015-04-29T06:04:00Z,9.92577,-84.0406,2,0.469973904080689
MEGASUPER13,MEGASUPER,2015-04-29T07:04:00Z,9.92577,-84.0406,5,-0.0347680615261197
MEGASUPER13,MEGASUPER,2015-04-29T08:04:00Z,9.92577,-84.0406,1,0.360436613671482
MEGASUPER13,MEGASUPER,2015-04-29T09:04:00Z,9.92577,-84.0406,3,-0.743648543643455
MEGASUPER13,MEGASUPER,2015-04-29T11:04:00Z,9.92577,-84.0406,1,-0.748822117224336
MEGASUPER13,MEGASUPER,2015-04-29T12:04:00Z,9.92577,-84.0406,2,-0.0468550301156938
MEGASUPER19,MEGASUPER,2015-03-01T02:03:00Z,9.9385,-84.0528,3,0.364777759027978
MEGASUPER19,MEGASUPER,2015-03-01T03:03:00Z,9.9385,-84.0528,3,-0.334072269499302
MEGASUPER19,MEGASUPER,2015-03-01T05:03:00Z,9.9385,-84.0528,4,-0.023266822565347
MEGASUPER19,MEGASUPER,2015-03-01T06:03:00Z,9.9385,-84.0528,2,0.509388707578182
MEGASUPER19,MEGASUPER,2015-03-01T07:03:00Z,9.9385,-84.0528,1,0.838079165667295
MEGASUPER19,MEGASUPER,2015-03-01T08:03:00Z,9.9385,-84.0528,1,-0.0527056558057666
MEGASUPER19,MEGASUPER,2015-03-01T10:03:00Z,9.9385,-84.0528,1,0.372738745994866
MEGASUPER19,MEGASUPER,2015-03-01T11:03:00Z,9.9385,-84.0528,3,-0.537932031787932
MEGASUPER19,MEGASUPER,2015-03-01T12:03:00Z,9.9385,-84.0528,1,0.798863654024899
MEGASUPER19,MEGASUPER,2015-03-02T01:03:00Z,9.9385,-84.0528,1,0.898079106584191
MEGASUPER19,MEGASUPER,2015-03-02T02:03:00Z,9.9385,-84.0528,3,0.18390862395366
MEGASUPER19,MEGASUPER,2015-03-02T03:03:00Z,9.9385,-84.0528,2,0.811303092166781
MEGASUPER19,MEGASUPER,2015-03-02T06:03:00Z,9.9385,-84.0528,6,0.280885716589789
MEGASUPER19,MEGASUPER,2015-03-02T07:03:00Z,9.9385,-84.0528,1,-0.459120232611895
MEGASUPER19,MEGASUPER,2015-03-02T08:03:00Z,9.9385,-84.0528,8,-0.10146346851252
MEGASUPER19,MEGASUPER,2015-03-02T09:03:00Z,9.9385,-84.0528,3,0.0477346129094561
MEGASUPER19,MEGASUPER,2015-03-02T10:03:00Z,9.9385,-84.0528,3,0.340485401762029
MEGASUPER19,MEGASUPER,2015-03-02T11:03:00Z,9.9385,-84.0528,2,-0.302231145557016
MEGASUPER19,MEGASUPER,2015-03-02T12:03:00Z,9.9385,-84.0528,2,0.0473472820594907
MEGASUPER19,MEGASUPER,2015-03-03T02:03:00Z,9.9385,-84.0528,2,0.294527308084071
MEGASUPER19,MEGASUPER,2015-03-03T03:03:00Z,9.9385,-84.0528,2,0.235786907374859
MEGASUPER19,MEGASUPER,2015-03-03T04:03:00Z,9.9385,-84.0528,1,-0.507896081544459
MEGASUPER19,MEGASUPER,2015-03-03T05:03:00Z,9.9385,-84.0528,6,-0.127866471962382
MEGASUPER19,MEGASUPER,2015-03-03T06:03:00Z,9.9385,-84.0528,1,0.258437391370535
MEGASUPER19,MEGASUPER,2015-03-03T07:03:00Z,9.9385,-84.0528,2,-0.337650449946523
MEGASUPER19,MEGASUPER,2015-03-03T08:03:00Z,9.9385,-84.0528,1,-0.858914636075497
MEGASUPER19,MEGASUPER,2015-03-03T09:03:00Z,9.9385,-84.0528,7,-0.080863392246621
MEGASUPER19,MEGASUPER,2015-03-03T10:03:00Z,9.9385,-84.0528,4,0.207043258240446
MEGASUPER19,MEGASUPER,2015-03-03T11:03:00Z,9.9385,-84.0528,1,0.592182596214116
MEGASUPER19,MEGASUPER,2015-03-03T12:03:00Z,9.9385,-84.0528,2,0.803323440253735
MEGASUPER19,MEGASUPER,2015-03-04T01:03:00Z,9.9385,-84.0528,3,-0.329731961712241
MEGASUPER19,MEGASUPER,2015-03-04T02:03:00Z,9.9385,-84.0528,3,-0.182526872803768
MEGASUPER19,MEGASUPER,2015-03-04T03:03:00Z,9.9385,-84.0528,2,0.774220262188464
MEGASUPER19,MEGASUPER,2015-03-04T04:03:00Z,9.9385,-84.0528,1,-0.203618510626256
MEGASUPER19,MEGASUPER,2015-03-04T06:03:00Z,9.9385,-84.0528,2,0.351387652102858
MEGASUPER19,MEGASUPER,2015-03-04T07:03:00Z,9.9385,-84.0528,2,-0.373520638328046
MEGASUPER19,MEGASUPER,2015-03-04T08:03:00Z,9.9385,-84.0528,1,0.217629680410028
MEGASUPER19,MEGASUPER,2015-03-04T09:03:00Z,9.9385,-84.0528,1,-0.480111305601895
MEGASUPER19,MEGASUPER,2015-03-04T11:03:00Z,9.9385,-84.0528,4,0.477525125956163
MEGASUPER19,MEGASUPER,2015-03-04T12:03:00Z,9.9385,-84.0528,1,0.376870240084827
MEGASUPER19,MEGASUPER,2015-03-05T02:03:00Z,9.9385,-84.0528,4,-0.198988649994135
MEGASUPER19,MEGASUPER,2015-03-05T03:03:00Z,9.9385,-84.0528,5,0.0213269738480449
MEGASUPER19,MEGASUPER,2015-03-05T04:03:00Z,9.9385,-84.0528,1,-0.312457257881761
MEGASUPER19,MEGASUPER,2015-03-05T05:03:00Z,9.9385,-84.0528,3,0.144005422169964
MEGASUPER19,MEGASUPER,2015-03-05T06:03:00Z,9.9385,-84.0528,3,0.297551022221645
MEGASUPER19,MEGASUPER,2015-03-05T07:03:00Z,9.9385,-84.0528,5,-0.0648696165531874
MEGASUPER19,MEGASUPER,2015-03-05T08:03:00Z,9.9385,-84.0528,1,0.13300213124603
MEGASUPER19,MEGASUPER,2015-03-05T10:03:00Z,9.9385,-84.0528,4,0.090756269171834
MEGASUPER19,MEGASUPER,2015-03-05T12:03:00Z,9.9385,-84.0528,2,0.429765647277236
MEGASUPER19,MEGASUPER,2015-03-06T01:03:00Z,9.9385,-84.0528,4,-0.0791404494084418
MEGASUPER19,MEGASUPER,2015-03-06T02:03:00Z,9.9385,-84.0528,2,0.593831273727119
MEGASUPER19,MEGASUPER,2015-03-06T03:03:00Z,9.9385,-84.0528,7,0.11294803848224
MEGASUPER19,MEGASUPER,2015-03-06T06:03:00Z,9.9385,-84.0528,6,-0.126485694355021
MEGASUPER19,MEGASUPER,2015-03-06T07:03:00Z,9.9385,-84.0528,4,0.0880192911718041
MEGASUPER19,MEGASUPER,2015-03-06T08:03:00Z,9.9385,-84.0528,1,0.112986591644585
MEGASUPER19,MEGASUPER,2015-03-06T09:03:00Z,9.9385,-84.0528,2,-0.314316906034946
MEGASUPER19,MEGASUPER,2015-03-06T10:03:00Z,9.9385,-84.0528,3,-0.196867105551064
MEGASUPER19,MEGASUPER,2015-03-06T12:03:00Z,9.9385,-84.0528,3,-0.0427545181786021
MEGASUPER19,MEGASUPER,2015-03-07T01:03:00Z,9.9385,-84.0528,3,0.144904047250748
MEGASUPER19,MEGASUPER,2015-03-07T02:03:00Z,9.9385,-84.0528,1,0.834604255855083
MEGASUPER19,MEGASUPER,2015-03-07T03:03:00Z,9.9385,-84.0528,4,-0.225462523056194
MEGASUPER19,MEGASUPER,2015-03-07T04:03:00Z,9.9385,-84.0528,1,0.325072593055665
MEGASUPER19,MEGASUPER,2015-03-07T05:03:00Z,9.9385,-84.0528,2,-0.255463184323162
MEGASUPER19,MEGASUPER,2015-03-07T06:03:00Z,9.9385,-84.0528,1,-0.785555059090257
MEGASUPER19,MEGASUPER,2015-03-07T07:03:00Z,9.9385,-84.0528,1,-0.513856402598321
MEGASUPER19,MEGASUPER,2015-03-07T08:03:00Z,9.9385,-84.0528,3,0.00339445006102324
MEGASUPER19,MEGASUPER,2015-03-07T09:03:00Z,9.9385,-84.0528,1,-0.481331834569573
MEGASUPER19,MEGASUPER,2015-03-07T10:03:00Z,9.9385,-84.0528,3,-0.51725990511477
MEGASUPER19,MEGASUPER,2015-03-07T11:03:00Z,9.9385,-84.0528,2,0.241773224901408
MEGASUPER19,MEGASUPER,2015-03-07T12:03:00Z,9.9385,-84.0528,1,-0.573206746019423
MEGASUPER19,MEGASUPER,2015-03-08T01:03:00Z,9.9385,-84.0528,3,-0.432065091406306
MEGASUPER19,MEGASUPER,2015-03-08T02:03:00Z,9.9385,-84.0528,3,-0.262286252031724
MEGASUPER19,MEGASUPER,2015-03-08T03:03:00Z,9.9385,-84.0528,3,-0.131551107081274
MEGASUPER19,MEGASUPER,2015-03-08T04:03:00Z,9.9385,-84.0528,6,-0.523522755907228
MEGASUPER19,MEGASUPER,2015-03-08T05:03:00Z,9.9385,-84.0528,2,-0.349370325449854
MEGASUPER19,MEGASUPER,2015-03-08T08:03:00Z,9.9385,-84.0528,2,0.00427527399733663
MEGASUPER19,MEGASUPER,2015-03-08T09:03:00Z,9.9385,-84.0528,4,-0.379310420481488
MEGASUPER19,MEGASUPER,2015-03-08T11:03:00Z,9.9385,-84.0528,4,0.184934120159596
MEGASUPER19,MEGASUPER,2015-03-08T12:03:00Z,9.9385,-84.0528,1,-0.447399912402034
MEGASUPER19,MEGASUPER,2015-03-09T01:03:00Z,9.9385,-84.0528,3,-0.464157974968354
MEGASUPER19,MEGASUPER,2015-03-09T02:03:00Z,9.9385,-84.0528,4,-0.208220035536215
MEGASUPER19,MEGASUPER,2015-03-09T03:03:00Z,9.9385,-84.0528,3,-0.104257154278457
MEGASUPER19,MEGASUPER,2015-03-09T04:03:00Z,9.9385,-84.0528,2,-0.484460353385657
MEGASUPER19,MEGASUPER,2015-03-09T06:03:00Z,9.9385,-84.0528,5,-0.028144696354866
MEGASUPER19,MEGASUPER,2015-03-09T07:03:00Z,9.9385,-84.0528,2,-0.329918703064322
MEGASUPER19,MEGASUPER,2015-03-09T08:03:00Z,9.9385,-84.0528,3,0.48698723812898
MEGASUPER19,MEGASUPER,2015-03-09T10:03:00Z,9.9385,-84.0528,2,0.0563770472072065
MEGASUPER19,MEGASUPER,2015-03-09T12:03:00Z,9.9385,-84.0528,2,0.518373289611191
MEGASUPER19,MEGASUPER,2015-03-10T02:03:00Z,9.9385,-84.0528,2,0.0280237337574363
MEGASUPER19,MEGASUPER,2015-03-10T03:03:00Z,9.9385,-84.0528,1,-0.301976485177875
MEGASUPER19,MEGASUPER,2015-03-10T04:03:00Z,9.9385,-84.0528,1,0.538072360679507
MEGASUPER19,MEGASUPER,2015-03-10T05:03:00Z,9.9385,-84.0528,1,0.801885425113142
MEGASUPER19,MEGASUPER,2015-03-10T06:03:00Z,9.9385,-84.0528,4,-0.700015037786216
MEGASUPER19,MEGASUPER,2015-03-10T07:03:00Z,9.9385,-84.0528,8,0.105988552095369
MEGASUPER19,MEGASUPER,2015-03-10T08:03:00Z,9.9385,-84.0528,1,-0.383491051383317
MEGASUPER19,MEGASUPER,2015-03-10T09:03:00Z,9.9385,-84.0528,4,-0.210260591236874
MEGASUPER19,MEGASUPER,2015-03-10T11:03:00Z,9.9385,-84.0528,1,0.631278112530708
MEGASUPER19,MEGASUPER,2015-03-11T01:03:00Z,9.9385,-84.0528,1,0.504328263923526
MEGASUPER19,MEGASUPER,2015-03-11T02:03:00Z,9.9385,-84.0528,1,0.666744190268219
MEGASUPER19,MEGASUPER,2015-03-11T03:03:00Z,9.9385,-84.0528,1,0.648551505059004
MEGASUPER19,MEGASUPER,2015-03-11T04:03:00Z,9.9385,-84.0528,1,-0.986026621423662
MEGASUPER19,MEGASUPER,2015-03-11T05:03:00Z,9.9385,-84.0528,1,0.169038953259587
MEGASUPER19,MEGASUPER,2015-03-11T06:03:00Z,9.9385,-84.0528,4,-0.233234537299722
MEGASUPER19,MEGASUPER,2015-03-11T07:03:00Z,9.9385,-84.0528,5,0.218691016361117
MEGASUPER19,MEGASUPER,2015-03-11T08:03:00Z,9.9385,-84.0528,2,0.441071244888008
MEGASUPER19,MEGASUPER,2015-03-11T09:03:00Z,9.9385,-84.0528,5,0.0752941727638245
MEGASUPER19,MEGASUPER,2015-03-11T10:03:00Z,9.9385,-84.0528,1,-0.509339856915176
MEGASUPER19,MEGASUPER,2015-03-11T12:03:00Z,9.9385,-84.0528,4,-0.0615600009914488
MEGASUPER19,MEGASUPER,2015-03-12T01:03:00Z,9.9385,-84.0528,2,0.351899165194482
MEGASUPER19,MEGASUPER,2015-03-12T02:03:00Z,9.9385,-84.0528,3,0.334119978671273
MEGASUPER19,MEGASUPER,2015-03-12T03:03:00Z,9.9385,-84.0528,4,-0.277533622924238
MEGASUPER19,MEGASUPER,2015-03-12T04:03:00Z,9.9385,-84.0528,5,-0.0587407009676099
MEGASUPER19,MEGASUPER,2015-03-12T07:03:00Z,9.9385,-84.0528,6,-0.178219003758083
MEGASUPER19,MEGASUPER,2015-03-12T08:03:00Z,9.9385,-84.0528,3,-0.014723090454936
MEGASUPER19,MEGASUPER,2015-03-12T09:03:00Z,9.9385,-84.0528,5,0.0426792196929455
MEGASUPER19,MEGASUPER,2015-03-12T10:03:00Z,9.9385,-84.0528,2,0.843844849150628
MEGASUPER19,MEGASUPER,2015-03-12T12:03:00Z,9.9385,-84.0528,2,-0.0237479628995061
MEGASUPER19,MEGASUPER,2015-03-13T01:03:00Z,9.9385,-84.0528,2,0.0513368933461607
MEGASUPER19,MEGASUPER,2015-03-13T02:03:00Z,9.9385,-84.0528,3,0.0840316098183393
MEGASUPER19,MEGASUPER,2015-03-13T03:03:00Z,9.9385,-84.0528,1,-0.364645291119814
MEGASUPER19,MEGASUPER,2015-03-13T04:03:00Z,9.9385,-84.0528,4,-0.0288578153122216
MEGASUPER19,MEGASUPER,2015-03-13T05:03:00Z,9.9385,-84.0528,3,-0.351189055480063
MEGASUPER19,MEGASUPER,2015-03-13T06:03:00Z,9.9385,-84.0528,2,-0.144329863600433
MEGASUPER19,MEGASUPER,2015-03-13T07:03:00Z,9.9385,-84.0528,1,-0.875635083764791
MEGASUPER19,MEGASUPER,2015-03-13T08:03:00Z,9.9385,-84.0528,1,0.999412829987705
MEGASUPER19,MEGASUPER,2015-03-13T09:03:00Z,9.9385,-84.0528,4,0.239987690467387
MEGASUPER19,MEGASUPER,2015-03-13T10:03:00Z,9.9385,-84.0528,5,0.0382654201239347
MEGASUPER19,MEGASUPER,2015-03-13T11:03:00Z,9.9385,-84.0528,3,0.368429261259735
MEGASUPER19,MEGASUPER,2015-03-14T02:03:00Z,9.9385,-84.0528,1,0.536559067666531
MEGASUPER19,MEGASUPER,2015-03-14T04:03:00Z,9.9385,-84.0528,2,-0.0955377188511193
MEGASUPER19,MEGASUPER,2015-03-14T06:03:00Z,9.9385,-84.0528,1,0.107262569479644
MEGASUPER19,MEGASUPER,2015-03-14T07:03:00Z,9.9385,-84.0528,1,0.494270754046738
MEGASUPER19,MEGASUPER,2015-03-14T08:03:00Z,9.9385,-84.0528,2,-0.0581833953037858
MEGASUPER19,MEGASUPER,2015-03-14T09:03:00Z,9.9385,-84.0528,1,0.663962635211647
MEGASUPER19,MEGASUPER,2015-03-14T10:03:00Z,9.9385,-84.0528,1,-0.974053292535245
MEGASUPER19,MEGASUPER,2015-03-14T11:03:00Z,9.9385,-84.0528,1,0.810770855285227
