plan,date,latitude,longitude,qty_notes
Plan A,2016-03-09,8.5339150528,-79.8921303549,32
Plan A,2016-03-09,8.53398052836,-79.8927247122,29
Plan A,2016-03-09,8.53750623209,-79.8932907445,45
Plan A,2016-03-09,8.55442468367,-80.0557568324,5
Plan A,2016-03-09,8.62703992327,-80.129301199,47
Plan A,2016-03-09,8.67075643915,-79.8734954671,46
Plan A,2016-03-09,8.67254490421,-79.8732240596,31
Plan A,2016-03-09,8.6732929765,-79.8748453278,17
Plan A,2016-03-09,8.67352637753,-79.8741543348,8
Plan A,2016-03-09,8.67538321797,-79.8746096629,31
Plan A,2016-03-09,8.67603959151,-79.8742645779,30
Plan A,2016-03-09,8.71464446445,-79.8735160719,7
Plan A,2016-03-09,8.80040137513,-79.8719929016,30
Plan A,2016-03-09,8.83868155235,-79.8496957055,41
Plan A,2016-03-09,8.84078232707,-79.8497369514,23
Plan A,2016-03-09,8.84481304674,-79.8495583981,17
Plan A,2016-03-09,8.85381925393,-79.8245395182,4
Plan A,2016-03-09,8.85827718347,-79.7941754571,25
Plan A,2016-03-09,8.87465198886,-79.7799276573,18
Plan A,2016-03-09,8.88029679263,-79.7955415504,22
Plan A,2016-03-09,8.88463512729,-79.7959241376,45
Plan A,2016-03-09,8.89406606267,-79.7804573034,24
Plan A,2016-03-09,8.8950678153,-79.748471125,46
Plan A,2016-03-09,8.89541673797,-79.7798197205,50
Plan A,2016-03-09,8.89691914272,-79.7495484891,29
Plan A,2016-03-09,8.91490387486,-79.7359982911,42
Plan A,2016-03-09,8.9149296753,-79.6971957382,6
Plan A,2016-03-09,8.92235218126,-79.5867061219,43
Plan A,2016-03-09,8.92269762056,-79.5862026001,37
Plan A,2016-03-09,8.92465610869,-79.5860149392,26
Plan A,2016-03-09,8.92855179534,-79.6392402548,49
Plan A,2016-03-09,8.92912870005,-79.6406721083,44
Plan A,2016-03-09,8.9294457835,-79.7131268014,39
Plan A,2016-03-09,8.93034436709,-79.6791637907,24
Plan A,2016-03-09,8.93234637569,-79.6779323183,34
Plan A,2016-03-09,8.93251055088,-79.6788223526,35
Plan A,2016-03-09,8.94543334303,-79.6464820808,21
Plan A,2016-03-09,8.94569556649,-79.6470622973,44
Plan A,2016-03-09,8.95025927369,-79.561188658,36
Plan A,2016-03-09,8.95035613646,-79.681538754,11
Plan A,2016-03-09,8.95047323491,-79.6820280851,6
Plan A,2016-03-09,8.95080217311,-79.562312519,15
Plan A,2016-03-09,8.95216560069,-79.5402272263,16
Plan A,2016-03-09,8.95872326566,-79.5493196015,37
Plan A,2016-03-09,8.95872977179,-79.5501139044,7
Plan A,2016-03-09,8.96510647173,-79.5395750741,7
Plan A,2016-03-09,8.96566621085,-79.5386883631,31
Plan A,2016-03-09,8.96682976783,-79.5398007311,48
Plan A,2016-03-09,8.96742458649,-79.5394352436,47
Plan A,2016-03-09,8.98767555199,-79.5277647215,27
Plan A,2016-03-09,8.98767556343,-79.5078773214,30
Plan A,2016-03-09,8.98795606174,-79.5087957017,1
Plan A,2016-03-09,8.99339752445,-79.5127126858,2
Plan A,2016-03-09,8.9939689928,-79.5130593387,34
Plan A,2016-03-09,8.99397456379,-79.5125641183,0
Plan A,2016-03-09,8.99943628864,-79.4976837012,14
Plan A,2016-03-09,9.00156838268,-79.4985028953,15
Plan A,2016-03-09,9.0160328972,-79.4807622728,29
Plan A,2016-03-09,9.01650034543,-79.5147238136,9
Plan A,2016-03-09,9.01823343127,-79.4632993997,19
Plan A,2016-03-09,9.01850278046,-79.5151913752,26
Plan A,2016-03-09,9.01932785657,-79.5143893531,43
Plan A,2016-03-09,9.03071130914,-79.4231657699,50
Plan A,2016-03-09,9.0328971316,-79.4588566333,38
Plan A,2016-03-09,9.03545710419,-79.4589503485,20
Plan A,2016-03-09,9.04162807466,-79.5136010545,15
Plan A,2016-03-09,9.05310705686,-79.5045122951,10
Plan A,2016-03-09,9.06502497892,-79.4083448483,15
Plan A,2016-03-09,9.0662829628,-79.4083249814,42
Plan A,2016-03-09,9.06687710165,-79.510866936,13
Plan A,2016-03-09,9.06771167331,-79.511168639,32
Plan A,2016-03-09,9.06783214753,-79.5112062491,26
Plan A,2016-03-09,9.07846500817,-79.3929551904,37
Plan A,2016-03-09,9.08023777525,-79.3939105304,10
Plan A,2016-03-09,9.08089037268,-79.5229338367,46
Plan A,2016-03-09,9.0827832158,-79.5240090513,7
Plan A,2016-03-09,9.08454383399,-80.1105328627,36
Plan A,2016-03-09,9.09026030015,-79.2919279422,32
Plan A,2016-03-09,9.09031823619,-79.2922676143,0
Plan A,2016-03-09,9.09106717939,-79.2914463848,1
Plan A,2016-03-09,9.09331844079,-79.5382399288,33
Plan A,2016-03-09,9.09332431826,-79.5376145553,11
Plan A,2016-03-09,9.09333924069,-79.5386909509,15
Plan A,2016-03-09,9.09334857083,-79.4022627579,40
Plan A,2016-03-09,9.09370863044,-79.401448861,14
Plan A,2016-03-09,9.09561523719,-79.3815725308,32
Plan A,2016-03-09,9.09588186404,-79.4934005588,38
Plan A,2016-03-09,9.09599350191,-79.3831630357,24
Plan A,2016-03-09,9.09713531189,-79.4933140277,11
Plan A,2016-03-09,9.09720339676,-79.3230931684,47
Plan A,2016-03-09,9.09733687816,-79.3243398308,18
Plan A,2016-03-09,9.09752113812,-79.5110680992,6
Plan A,2016-03-09,9.10136899116,-79.3675580208,10
Plan A,2016-03-09,9.10173115769,-79.3684107527,6
Plan A,2016-03-09,9.10336037105,-79.497017688,21
Plan A,2016-03-09,9.10388279198,-79.5182844687,31
Plan A,2016-03-09,9.10413089718,-79.4970599547,50
Plan A,2016-03-09,9.10485329842,-79.4966280127,1
Plan A,2016-03-09,9.10690060731,-79.3292526547,24
Plan A,2016-03-09,9.10766384201,-79.3292599303,23
Plan A,2016-03-09,9.10801574234,-79.2944687405,45
Plan A,2016-03-09,9.10878672187,-79.5337661221,43
Plan A,2016-03-09,9.10946189977,-79.3857009446,20
Plan A,2016-03-09,9.11070211467,-79.5627915361,48
Plan A,2016-03-09,9.11326435545,-79.2648255198,18
Plan A,2016-03-09,9.12021518132,-79.6057374692,8
Plan A,2016-03-09,9.12275497755,-79.5814958849,40
Plan A,2016-03-09,9.1240898369,-79.5696876364,12
Plan A,2016-03-09,9.12508452843,-79.570279159,24
Plan A,2016-03-09,9.1386585295,-79.6159177019,10
Plan A,2016-03-09,9.1454837997,-79.1315399315,17
Plan A,2016-03-09,9.15618207372,-79.6177639816,14
Plan A,2016-03-09,9.15627816029,-79.6176082792,26
Plan A,2016-03-09,9.15646631465,-79.6181198665,5
Plan A,2016-03-09,9.16531795391,-79.0958875434,46
Plan A,2016-03-09,9.17114360282,-79.6079604609,7
Plan A,2016-03-09,9.17248438636,-79.6079673626,27
Plan A,2016-03-09,9.18850542358,-79.6218047323,51
Plan A,2016-03-09,9.19614191357,-78.8124234843,8
Plan A,2016-03-09,9.19632209072,-78.8126251428,33
Plan A,2016-03-09,9.19836632086,-79.6277412478,22
Plan A,2016-03-09,9.19896244984,-79.6275183847,21
Plan A,2016-03-09,9.1991085991,-79.6281613441,38
Plan A,2016-03-09,9.21218094336,-78.8375212659,47
Plan A,2016-03-09,9.21232004037,-78.8388856606,13
Plan A,2016-03-09,9.21244337874,-79.6718998528,31
Plan A,2016-03-09,9.21250571878,-78.838105111,45
Plan A,2016-03-09,9.21303262363,-78.8386797455,43
Plan A,2016-03-09,9.21444042392,-78.9541570241,34
Plan A,2016-03-09,9.2148885487,-78.9531547429,8
Plan A,2016-03-09,9.21612340623,-78.8835720776,6
Plan A,2016-03-09,9.22295342244,-78.8534042377,51
Plan A,2016-03-09,9.22341184127,-79.0033082957,33
Plan A,2016-03-09,9.22386085588,-79.0035219828,18
Plan A,2016-03-09,9.22386469094,-79.0040488668,43
Plan A,2016-03-09,9.22392173621,-79.0025924209,48
Plan A,2016-03-09,9.22435981516,-79.0033205503,44
Plan A,2016-03-09,9.23164469809,-79.623692699,46
Plan A,2016-03-09,9.23696721885,-79.6643560721,0
Plan A,2016-03-09,9.24081907661,-79.6109630552,6
Plan A,2016-03-09,9.25335393398,-79.6413506088,0
Plan A,2016-03-09,9.27350934466,-79.684497443,15
Plan A,2016-03-09,9.27470962752,-79.9194265825,11
Plan A,2016-03-09,9.27513739361,-79.7297206153,48
Plan A,2016-03-09,9.27681531999,-79.9196957107,31
Plan A,2016-03-09,9.27795752604,-79.753071739,37
Plan A,2016-03-09,9.28593917349,-79.9079810163,12
Plan A,2016-03-09,9.28638427022,-79.7825731434,31
Plan A,2016-03-09,9.28787812066,-79.7170759832,9
Plan A,2016-03-09,9.28870419656,-79.9079686617,51
Plan A,2016-03-09,9.29168225657,-79.768180982,28
Plan A,2016-03-09,9.29332181416,-79.7690421978,30
Plan A,2016-03-09,9.29412451204,-79.7685933365,44
Plan A,2016-03-09,9.29468670789,-79.7686107267,15
Plan A,2016-03-09,9.29471653543,-79.7694963374,40
Plan A,2016-03-09,9.30550114019,-79.7835184401,44
Plan A,2016-03-09,9.30815588272,-79.7842573277,4
Plan A,2016-03-09,9.30913336915,-79.8058312522,29
Plan A,2016-03-09,9.31194321819,-79.8046984161,30
Plan A,2016-03-09,9.31215452749,-79.8061156779,24
Plan A,2016-03-09,9.31264274564,-79.8053060648,50
Plan A,2016-03-09,9.31275269168,-79.7970824818,12
Plan A,2016-03-09,9.31351328372,-79.8049731946,23
Plan A,2016-03-09,9.31695947227,-79.7974953429,24
Plan A,2016-03-09,9.31951216507,-79.892023676,14
Plan A,2016-03-09,9.32145708297,-79.8911899098,26
Plan A,2016-03-09,9.32865069494,-79.8842223838,27
Plan A,2016-03-09,9.33069261319,-79.8845366269,0
Plan A,2016-03-09,9.33298630042,-79.7999534608,26
Plan A,2016-03-09,9.33321652225,-79.800663482,35
Plan A,2016-03-09,9.334242047,-79.80115739,28
Plan A,2016-03-09,9.33814052064,-79.8684035309,38
Plan A,2016-03-09,9.34010713253,-79.8023844598,11
Plan A,2016-03-09,9.34661179463,-79.8827397166,36
Plan A,2016-03-09,9.34688905562,-79.8581511359,50
Plan A,2016-03-09,9.34728540686,-79.883296775,47
Plan A,2016-03-09,9.34962265449,-79.8086640465,43
Plan A,2016-03-09,9.34968044814,-79.8830487854,51
Plan A,2016-03-09,9.35100528747,-79.8179192855,44
Plan A,2016-03-09,9.3517439684,-79.8446778116,18
Plan A,2016-03-09,9.35214430931,-79.8183235879,48
Plan A,2016-03-09,9.35381591849,-79.8593473117,37
Plan A,2016-03-09,9.35480799203,-79.8596468801,26
Plan A,2016-03-09,9.35600758239,-79.9004505736,0
Plan A,2016-03-09,9.35861704577,-79.859724642,12
Plan A,2016-03-09,9.35950557044,-79.9008251105,44
Plan A,2016-03-09,9.360628351,-79.9005220924,23
Plan A,2016-03-09,9.36128664853,-79.8230811749,16
Plan A,2016-03-09,9.36151091309,-79.8230496336,41
Plan A,2016-03-09,9.36251372821,-79.8439483544,45
Plan A,2016-03-09,9.36258569346,-79.8444403156,31
Plan A,2016-03-09,9.3630132144,-79.9009770995,37
Plan A,2016-03-09,9.36488367932,-79.8225275942,0
Plan A,2016-03-09,9.368477849,-79.8791976162,32
Plan B,2016-03-09,8.08944462618,-81.3888028479,15
Plan B,2016-03-09,8.08961805373,-81.3895126439,45
Plan B,2016-03-09,8.08996579745,-81.3896951521,43
Plan B,2016-03-09,8.09004279427,-81.3892878996,22
Plan B,2016-03-09,8.09160234559,-80.8358765438,31
Plan B,2016-03-09,8.14563195536,-81.6548627102,26
Plan B,2016-03-09,8.18847915465,-81.1890945999,47
Plan B,2016-03-09,8.25328788123,-80.5397876599,40
Plan B,2016-03-09,8.38716642753,-80.1985713793,25
Plan B,2016-03-09,8.38848884901,-80.1979937755,23
Plan B,2016-03-09,8.39067421465,-80.2668006667,1
Plan B,2016-03-09,8.40760097835,-80.5171966513,10
Plan B,2016-03-09,8.40814342631,-80.5176635605,51
Plan B,2016-03-09,8.40984805596,-80.5172534466,1
Plan B,2016-03-09,8.44286170287,-80.3053725926,43
Plan B,2016-03-09,8.45522932664,-80.0579703284,12
Plan B,2016-03-09,8.45532357948,-80.0573136478,13
Plan B,2016-03-09,8.46463589635,-80.4021422142,13
Plan B,2016-03-09,8.46606907407,-79.9838562795,3
Plan B,2016-03-09,8.46632007165,-80.4017756179,22
Plan B,2016-03-09,8.48759030126,-80.2387005712,16
Plan B,2016-03-09,8.4877657405,-80.2390603749,21
Plan B,2016-03-09,8.49178063808,-80.2383146871,32
Plan B,2016-03-09,8.49415855599,-80.2392895747,0
Plan B,2016-03-09,8.53591975228,-79.893663,23
Plan B,2016-03-09,8.5372470554,-79.8930187648,8
Plan B,2016-03-09,8.55433903449,-79.9242811375,27
Plan B,2016-03-09,8.55710023927,-80.0560907813,37
Plan B,2016-03-09,8.59106178835,-79.8825669338,50
Plan B,2016-03-09,8.61684169141,-80.1290925627,18
Plan B,2016-03-09,8.62753716349,-80.1301022149,38
Plan B,2016-03-09,8.63097571893,-80.130370575,10
Plan B,2016-03-09,8.67395655397,-79.8747722104,35
Plan B,2016-03-09,8.67506284781,-79.873871796,37
Plan B,2016-03-09,8.71239882115,-79.8747350052,30
Plan B,2016-03-09,8.71494388385,-79.8739206835,33
Plan B,2016-03-09,8.75835918268,-79.8808362224,29
Plan B,2016-03-09,8.76059505563,-79.8815606768,39
Plan B,2016-03-09,8.76066328754,-79.8810392796,46
Plan B,2016-03-09,8.76165793633,-79.8811080625,16
Plan B,2016-03-09,8.83994150123,-79.8488129819,16
Plan B,2016-03-09,8.84032331025,-79.8494547707,6
Plan B,2016-03-09,8.84182158681,-79.8495539283,22
Plan B,2016-03-09,8.84354565119,-79.8486263473,48
Plan B,2016-03-09,8.8446563297,-79.8488808481,40
Plan B,2016-03-09,8.85669648171,-79.7945498733,40
Plan B,2016-03-09,8.86860001563,-79.8109476172,0
Plan B,2016-03-09,8.87228558414,-79.7814665557,38
Plan B,2016-03-09,8.87365996334,-79.7806775628,15
Plan B,2016-03-09,8.88210045625,-79.79591058,44
Plan B,2016-03-09,8.88477903989,-79.7960153783,1
Plan B,2016-03-09,8.88570726383,-79.7618662218,40
Plan B,2016-03-09,8.88671049541,-79.7610376151,26
Plan B,2016-03-09,8.88706891292,-79.7623265913,18
Plan B,2016-03-09,8.89935654836,-79.748440479,18
Plan B,2016-03-09,8.9115957555,-79.7357172564,14
Plan B,2016-03-09,8.91446756075,-79.6971777128,15
Plan B,2016-03-09,8.91471956327,-79.7351545614,47
Plan B,2016-03-09,8.91535669567,-79.6980709408,20
Plan B,2016-03-09,8.9241063623,-79.58654671,23
Plan B,2016-03-09,8.92480426361,-79.5864708289,20
Plan B,2016-03-09,8.92997350416,-79.6782329713,30
Plan B,2016-03-09,8.9478819266,-79.6823999271,17
Plan B,2016-03-09,8.9481246781,-79.5618272066,7
Plan B,2016-03-09,8.9485171601,-79.5615108917,33
Plan B,2016-03-09,8.94858107558,-79.5617985236,0
Plan B,2016-03-09,8.95332399604,-79.5402298585,2
Plan B,2016-03-09,8.95384541417,-79.5849870838,32
Plan B,2016-03-09,8.96445089043,-79.539637138,0
Plan B,2016-03-09,8.96467017987,-79.539730152,39
Plan B,2016-03-09,8.9650036797,-79.5388718105,47
Plan B,2016-03-09,8.96516882519,-79.5400157777,29
Plan B,2016-03-09,8.96546598416,-79.5398530309,44
Plan B,2016-03-09,8.96582813044,-79.660889832,26
Plan B,2016-03-09,8.96692233275,-79.6616086788,27
Plan B,2016-03-09,8.97633378707,-79.5574587575,39
Plan B,2016-03-09,8.97671482085,-79.557168271,3
Plan B,2016-03-09,8.97852934242,-79.5575159783,28
Plan B,2016-03-09,8.98000185538,-79.5340010994,34
Plan B,2016-03-09,8.98708597361,-79.5087783113,19
Plan B,2016-03-09,8.98815698109,-79.5084741804,45
Plan B,2016-03-09,8.99319113907,-79.5131955433,14
Plan B,2016-03-09,8.9945436747,-79.5121444542,40
Plan B,2016-03-09,9.01013059577,-79.5279053091,30
Plan B,2016-03-09,9.01169429931,-79.5271890381,44
Plan B,2016-03-09,9.01385328132,-79.4806032676,0
Plan B,2016-03-09,9.01402866268,-79.4808839994,30
Plan B,2016-03-09,9.01530696219,-79.4808651008,32
Plan B,2016-03-09,9.01794205358,-79.464032472,26
Plan B,2016-03-09,9.0312542718,-79.4228482472,31
Plan B,2016-03-09,9.0314588515,-79.4229965615,39
Plan B,2016-03-09,9.03176827299,-79.4238531352,25
Plan B,2016-03-09,9.03178830039,-79.4234118423,49
Plan B,2016-03-09,9.03180129798,-79.5024574463,22
Plan B,2016-03-09,9.03187005926,-79.4231754061,15
Plan B,2016-03-09,9.03372266597,-79.5026520476,22
Plan B,2016-03-09,9.04038753623,-79.436596642,28
Plan B,2016-03-09,9.04039723596,-79.4360171589,18
Plan B,2016-03-09,9.04226126124,-79.5148842471,31
Plan B,2016-03-09,9.04274725245,-79.5136822479,37
Plan B,2016-03-09,9.04339971545,-79.5142294499,48
Plan B,2016-03-09,9.04688732892,-79.414811056,24
Plan B,2016-03-09,9.05145004383,-79.5046097544,12
Plan B,2016-03-09,9.05163270468,-79.504153844,8
Plan B,2016-03-09,9.0533465428,-79.5044915804,11
Plan B,2016-03-09,9.06618883333,-79.407679779,18
Plan B,2016-03-09,9.06652934337,-79.4083794233,17
Plan B,2016-03-09,9.0784310075,-79.3939852475,27
Plan B,2016-03-09,9.08089143288,-79.5229628149,25
Plan B,2016-03-09,9.08274936337,-79.5232464518,11
Plan B,2016-03-09,9.0898705696,-79.3623274741,39
Plan B,2016-03-09,9.09094234542,-79.3631727722,23
Plan B,2016-03-09,9.09100202921,-79.2919026923,1
Plan B,2016-03-09,9.09146910063,-79.2915419932,15
Plan B,2016-03-09,9.09153974961,-79.3629421234,37
Plan B,2016-03-09,9.09229610199,-79.3625728721,18
Plan B,2016-03-09,9.09417405025,-79.5378560406,44
Plan B,2016-03-09,9.09501363339,-79.3817281658,3
Plan B,2016-03-09,9.09558577677,-79.3829338806,45
Plan B,2016-03-09,9.09598219538,-79.3826239759,8
Plan B,2016-03-09,9.09678891339,-79.4941765348,36
Plan B,2016-03-09,9.09689096704,-79.4946887956,19
Plan B,2016-03-09,9.0973566141,-79.5124346552,5
Plan B,2016-03-09,9.09798684694,-79.32381996,35
Plan B,2016-03-09,9.10031006274,-79.3683519261,43
Plan B,2016-03-09,9.10069262025,-79.3681932175,28
Plan B,2016-03-09,9.1047275225,-79.4966129282,5
Plan B,2016-03-09,9.10490444747,-79.5185452322,37
Plan B,2016-03-09,9.10558103878,-79.4968453836,18
Plan B,2016-03-09,9.10558980545,-79.3289710342,15
Plan B,2016-03-09,9.10746749032,-79.328342789,26
Plan B,2016-03-09,9.10795985101,-79.2947602213,49
Plan B,2016-03-09,9.10857420167,-79.5628368057,16
Plan B,2016-03-09,9.10904858022,-79.2954077682,32
Plan B,2016-03-09,9.10950727586,-79.5351613119,14
Plan B,2016-03-09,9.11038746724,-79.3867337359,50
Plan B,2016-03-09,9.11354303411,-79.2655016689,18
Plan B,2016-03-09,9.11516109915,-79.2646334472,33
Plan B,2016-03-09,9.11552437576,-79.5502546902,0
Plan B,2016-03-09,9.11576982936,-79.5499442224,44
Plan B,2016-03-09,9.11622573708,-79.5502490055,9
Plan B,2016-03-09,9.12008457966,-79.6052996007,34
Plan B,2016-03-09,9.12094256907,-79.6060198835,23
Plan B,2016-03-09,9.12261292166,-79.5805420494,39
Plan B,2016-03-09,9.12379471858,-79.5693216688,35
Plan B,2016-03-09,9.12397890672,-79.5703555298,19
Plan B,2016-03-09,9.13716416069,-79.2135889105,17
Plan B,2016-03-09,9.14475329994,-79.13211916,33
Plan B,2016-03-09,9.14660052535,-79.1318277398,10
Plan B,2016-03-09,9.15535693556,-79.6185103601,32
Plan B,2016-03-09,9.16419371952,-79.0967914523,13
Plan B,2016-03-09,9.17078219911,-79.6079854174,1
Plan B,2016-03-09,9.17192577819,-79.6075858468,29
Plan B,2016-03-09,9.17294630867,-79.6077661343,18
Plan B,2016-03-09,9.18045972781,-79.6221721249,23
Plan B,2016-03-09,9.19738126083,-78.8121725934,47
Plan B,2016-03-09,9.21211378375,-78.8379047025,31
Plan B,2016-03-09,9.21282040136,-78.8380363139,7
Plan B,2016-03-09,9.21334554421,-78.8387290334,50
Plan B,2016-03-09,9.2146363718,-79.6714312088,7
Plan B,2016-03-09,9.21470070157,-79.6709092226,5
Plan B,2016-03-09,9.21484906369,-78.9531819989,9
Plan B,2016-03-09,9.21525655206,-78.8846489592,33
Plan B,2016-03-09,9.21580818026,-78.8846166481,13
Plan B,2016-03-09,9.22283039017,-79.0032575075,35
Plan B,2016-03-09,9.22314524535,-78.8537030443,43
Plan B,2016-03-09,9.22423030724,-78.8539663707,24
Plan B,2016-03-09,9.22443253554,-78.8533550549,13
Plan B,2016-03-09,9.23249050473,-79.6226437173,13
Plan B,2016-03-09,9.23283300684,-79.6239227019,25
Plan B,2016-03-09,9.23611500864,-79.6653255347,47
Plan B,2016-03-09,9.23746797624,-79.6656975807,24
Plan B,2016-03-09,9.23814047862,-79.6645575073,29
Plan B,2016-03-09,9.24302838621,-79.6104837607,15
Plan B,2016-03-09,9.25195035114,-79.6412086698,13
Plan B,2016-03-09,9.25473712238,-79.6407371706,27
Plan B,2016-03-09,9.25965162344,-79.7025692103,13
Plan B,2016-03-09,9.25975323747,-79.702460061,39
Plan B,2016-03-09,9.25982002919,-79.7038160645,50
Plan B,2016-03-09,9.25986643299,-79.7021885337,28
Plan B,2016-03-09,9.27052444293,-79.9192894336,10
Plan B,2016-03-09,9.27086824685,-79.6844468761,17
Plan B,2016-03-09,9.27161376015,-79.729656163,24
Plan B,2016-03-09,9.27345155689,-79.9205673498,12
Plan B,2016-03-09,9.27398812082,-79.7294907973,4
Plan B,2016-03-09,9.28070908527,-79.7528040849,35
Plan B,2016-03-09,9.2845177353,-79.9080000299,47
Plan B,2016-03-09,9.28596813924,-79.782298838,33
Plan B,2016-03-09,9.28769268307,-79.7828637509,50
Plan B,2016-03-09,9.2890053194,-79.9080447226,46
Plan B,2016-03-09,9.29052653997,-79.782295833,29
Plan B,2016-03-09,9.29073733235,-79.7178389568,38
Plan B,2016-03-09,9.30184861628,-79.902257463,48
Plan B,2016-03-09,9.30510557556,-79.7837534245,43
Plan B,2016-03-09,9.30751660288,-79.7827918962,10
Plan B,2016-03-09,9.3097182416,-79.7838802024,12
Plan B,2016-03-09,9.31677900471,-79.7977115956,50
Plan B,2016-03-09,9.31898165397,-79.8921404201,31
Plan B,2016-03-09,9.33388111981,-79.7998090929,45
Plan B,2016-03-09,9.33479303826,-79.8686805441,13
Plan B,2016-03-09,9.33675928699,-79.8962956171,51
Plan B,2016-03-09,9.33691657407,-79.8963702746,45
Plan B,2016-03-09,9.33787530266,-79.8686337774,47
Plan B,2016-03-09,9.33932358594,-79.8967551717,26
Plan B,2016-03-09,9.33980020964,-79.8695025478,33
Plan B,2016-03-09,9.34128537487,-79.8016661368,5
Plan B,2016-03-09,9.34297800033,-79.8582425886,38
Plan B,2016-03-09,9.34903445932,-79.8087114017,46
Plan B,2016-03-09,9.35017468774,-79.8836502626,0
Plan B,2016-03-09,9.35091806013,-79.8434606817,51
Plan B,2016-03-09,9.35126440456,-79.8452057274,32
Plan B,2016-03-09,9.35141201311,-79.8263788295,16
Plan B,2016-03-09,9.35243991062,-79.844134878,48
Plan B,2016-03-09,9.354604769,-79.818070192,49
Plan B,2016-03-09,9.35969302608,-79.9004795993,14
Plan B,2016-03-09,9.36127135514,-79.8227729314,23
Plan B,2016-03-09,9.36466151368,-79.8439267133,34
Plan B,2016-03-09,9.36666627395,-79.8782385162,47
Plan B,2016-03-09,9.36696928972,-79.8791149337,36
Plan B,2016-03-09,9.36716398968,-79.8443714423,5
Plan C,2016-03-09,7.65305510508,-80.1103636043,20
Plan C,2016-03-09,8.08934149912,-81.3886962162,2
Plan C,2016-03-09,8.09024486052,-80.8360828592,20
Plan C,2016-03-09,8.13001908565,-81.0182616307,15
Plan C,2016-03-09,8.13025589431,-81.0180091619,34
Plan C,2016-03-09,8.15100411912,-80.6839607416,12
Plan C,2016-03-09,8.15196233118,-80.6834078125,3
Plan C,2016-03-09,8.1882800087,-81.1890376083,30
Plan C,2016-03-09,8.18933683692,-81.1892434133,29
Plan C,2016-03-09,8.25222584484,-80.5407250674,23
Plan C,2016-03-09,8.25447846585,-80.5407399498,17
Plan C,2016-03-09,8.25496557329,-80.5400212241,44
Plan C,2016-03-09,8.25529551822,-80.5408149107,16
Plan C,2016-03-09,8.25547687244,-80.54051643,14
Plan C,2016-03-09,8.2766153497,-80.5229004665,41
Plan C,2016-03-09,8.38985751724,-80.1975242461,20
Plan C,2016-03-09,8.39367026736,-80.1978491407,23
Plan C,2016-03-09,8.39375725008,-80.2674679977,44
Plan C,2016-03-09,8.39962537632,-80.1979380156,24
Plan C,2016-03-09,8.40959323894,-80.5171575748,5
Plan C,2016-03-09,8.4098755416,-80.5174316651,33
Plan C,2016-03-09,8.43504970968,-80.0573445027,12
Plan C,2016-03-09,8.44055584766,-80.3061819293,26
Plan C,2016-03-09,8.44420137369,-80.3053469913,7
Plan C,2016-03-09,8.4460007981,-80.3060046771,20
Plan C,2016-03-09,8.44616115828,-80.0572956662,22
Plan C,2016-03-09,8.46593996123,-80.4026769942,39
Plan C,2016-03-09,8.46611552626,-80.4013636704,12
Plan C,2016-03-09,8.46642571911,-80.4023407609,9
Plan C,2016-03-09,8.46790983444,-79.9833470729,50
Plan C,2016-03-09,8.47046365901,-79.9832118917,11
Plan C,2016-03-09,8.47459269077,-79.9829860401,32
Plan C,2016-03-09,8.48004693405,-79.9618848781,45
Plan C,2016-03-09,8.49287329539,-80.2391244827,46
Plan C,2016-03-09,8.49609055945,-80.2379077556,40
Plan C,2016-03-09,8.49634665556,-80.2386657606,45
Plan C,2016-03-09,8.52118919467,-79.9410073745,32
Plan C,2016-03-09,8.52487163393,-80.0233765454,0
Plan C,2016-03-09,8.53418578412,-79.8927809266,39
Plan C,2016-03-09,8.54875357315,-80.0551493971,20
Plan C,2016-03-09,8.5561287008,-80.0561051359,6
Plan C,2016-03-09,8.57272932768,-80.1304662498,42
Plan C,2016-03-09,8.59216133305,-79.8818420827,1
Plan C,2016-03-09,8.62989400167,-79.8849887121,17
Plan C,2016-03-09,8.638966351,-80.1299563492,41
Plan C,2016-03-09,8.67017564672,-79.8737134546,49
Plan C,2016-03-09,8.67241800729,-79.8735639917,47
Plan C,2016-03-09,8.67246080185,-79.8746318776,16
Plan C,2016-03-09,8.71275617118,-79.874434215,24
Plan C,2016-03-09,8.71327633984,-79.8741049679,4
Plan C,2016-03-09,8.75770369005,-79.8812318863,30
Plan C,2016-03-09,8.76224456161,-79.8815956379,41
Plan C,2016-03-09,8.85091096313,-79.8236967211,26
Plan C,2016-03-09,8.85701930005,-79.7938167206,23
Plan C,2016-03-09,8.85892896353,-79.7949185104,39
Plan C,2016-03-09,8.8590427049,-79.7949029901,31
Plan C,2016-03-09,8.86792207488,-79.8105678813,33
Plan C,2016-03-09,8.8696397661,-79.8108094008,19
Plan C,2016-03-09,8.87341683531,-79.7799966964,44
Plan C,2016-03-09,8.87422226097,-79.7801347935,38
Plan C,2016-03-09,8.8744839317,-79.7810899656,20
Plan C,2016-03-09,8.87482628532,-79.7803981859,50
Plan C,2016-03-09,8.89311148036,-79.7801170674,27
Plan C,2016-03-09,8.89335505767,-79.7796785664,40
Plan C,2016-03-09,8.89499979345,-79.7488703891,37
Plan C,2016-03-09,8.89603926583,-79.7795668695,29
Plan C,2016-03-09,8.91211328469,-79.7358609586,11
Plan C,2016-03-09,8.91488357223,-79.7349175059,16
Plan C,2016-03-09,8.91523688887,-79.697213891,40
